ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
56,40,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",unten,Non-MRW,Non-MRW
56,41,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",die,Non-MRW,Non-MRW
56,42,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",Stadt,Non-MRW,Non-MRW
56,43,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",gegen,Non-MRW,Non-MRW
56,44,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",das,Non-MRW,Non-MRW
56,45,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",Römertor,Non-MRW,Non-MRW
56,46,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",zu,MRW,indirect
56,47,"Auf der äußersten Bergspitze zur Linken, auf der Römerschanze stand ein alter Wartturm, der ""Lug in's Land,"" höchst wahrscheinlich auf römischem Fundament; gegenüber auf dem Vorsprung des Herrenberges lag die Scharfrichterei, und zwischen dieser und dem Wartturm lief im Tal unten die Stadt gegen das Römertor zu aus.",aus,MWE,MWE
58,0,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,Eine,Non-MRW,Non-MRW
58,1,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,weiche,MRW,indirect
58,2,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,volle,MRW,indirect
58,3,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,Stimme,Non-MRW,Non-MRW
58,4,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,klang,Non-MRW,Non-MRW
58,5,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,aus,Non-MRW,Non-MRW
58,6,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,dem,Non-MRW,Non-MRW
58,7,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,oberen,Non-MRW,Non-MRW
58,8,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,Stockwerk,Non-MRW,Non-MRW
58,9,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,der,Non-MRW,Non-MRW
58,10,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,Silberburg,Non-MRW,Non-MRW
58,12,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,aber,Non-MRW,Non-MRW
58,13,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,die,Non-MRW,Non-MRW
58,14,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,Fenster,Non-MRW,Non-MRW
58,15,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,blieben,WIDLII,WIDLII
58,16,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,dunkel,Non-MRW,Non-MRW
58,17,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,wie,Non-MRW,Non-MRW
58,18,Eine weiche volle Stimme klang aus dem oberen Stockwerk der Silberburg; aber die Fenster blieben dunkel wie gewöhnlich.,gewöhnlich,Non-MRW,Non-MRW
216,0,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Er,Non-MRW,Non-MRW
216,1,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",sah,MRW,indirect
216,2,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",wieder,Non-MRW,Non-MRW
216,3,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",im,MRW,indirect
216,4,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Geist,Non-MRW,Non-MRW
216,5,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",die,Non-MRW,Non-MRW
216,6,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Zelle,Non-MRW,Non-MRW
216,7,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",vor,MRW,indirect
216,8,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",sich,Non-MRW,Non-MRW
216,10,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",die,Non-MRW,Non-MRW
216,11,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",er,Non-MRW,Non-MRW
216,12,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",in,MRW,indirect
216,13,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",der,Non-MRW,Non-MRW
216,14,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Zeit,Non-MRW,Non-MRW
216,15,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",seiner,Non-MRW,Non-MRW
216,16,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",theologischen,Non-MRW,Non-MRW
216,17,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Studien,Non-MRW,Non-MRW
216,18,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",während,Non-MRW,Non-MRW
216,19,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",drei,Non-MRW,Non-MRW
216,20,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",weiterer,Non-MRW,Non-MRW
216,21,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Jahre,Non-MRW,Non-MRW
216,22,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",innegehabt,Non-MRW,Non-MRW
216,23,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",hatte,Non-MRW,Non-MRW
216,25,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",geräumiger,Non-MRW,Non-MRW
216,26,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",war,Non-MRW,Non-MRW
216,27,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",sie,Non-MRW,Non-MRW
216,29,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",einen,Non-MRW,Non-MRW
216,30,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Sessel,Non-MRW,Non-MRW
216,31,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",gab,Non-MRW,Non-MRW
216,32,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",es,Non-MRW,Non-MRW
216,34,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",einen,Non-MRW,Non-MRW
216,35,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Waschtisch,Non-MRW,Non-MRW
216,37,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",ein,Non-MRW,Non-MRW
216,38,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",Büchergestell,Non-MRW,Non-MRW
216,40,"Er sah wieder im Geist die Zelle vor sich, die er in der Zeit seiner theologischen Studien während drei weiterer Jahre innegehabt hatte; geräumiger war sie, einen Sessel gab es, einen Waschtisch, ein Büchergestell; glückliche Kammer, erfüllt von seinen Glaubensträumen.",glückliche,Non-MRW,Non-MRW
