SENTENCE_ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
W_344,17,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",Campingplatz,Non-MRW,Non-MRW
W_344,18,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",Legjenda,Non-MRW,Non-MRW
W_344,19,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",mit,Non-MRW,Non-MRW
W_344,20,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",angeschlossenem,MRW,indirect
W_344,21,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",tollen,Non-MRW,Non-MRW
W_344,22,"Nur 2 Kilometer vom Stadtzentrum entfernt, direkt unter der Festing Ruzafa, liegt auf einer ruhigen Halbinsel der Campingplatz Legjenda mit angeschlossenem tollen Restaurant.",Restaurant,Non-MRW,Non-MRW
W_544,1,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,Bei,MRW,indirect
W_544,2,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,Nablus,Non-MRW,Non-MRW
W_544,3,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,liegen,MRW,indirect
W_544,4,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,die,Non-MRW,Non-MRW
W_544,5,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,Ruinen,Non-MRW,Non-MRW
W_544,6,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,der,Non-MRW,Non-MRW
W_544,7,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,antiken,Non-MRW,Non-MRW
W_544,8,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,Stadt,Non-MRW,Non-MRW
W_544,9,Bei Nablus liegen die Ruinen der antiken Stadt Samaria. .,Samaria,Non-MRW,Non-MRW
W_733,1,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",Eine,Non-MRW,Non-MRW
W_733,2,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",frei,Non-MRW,Non-MRW
W_733,3,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",zugängliche,Non-MRW,Non-MRW
W_733,4,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",öffentliche,Non-MRW,Non-MRW
W_733,5,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",Toilettenanlage,Non-MRW,Non-MRW
W_733,6,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",befindet,Non-MRW,Non-MRW
W_733,7,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",sich,MWE,MWE
W_733,8,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",am,Non-MRW,Non-MRW
W_733,9,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",Rathaus,Non-MRW,Non-MRW
W_733,10,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",oberhalb,MRW,indirect
W_733,11,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",des,Non-MRW,Non-MRW
W_733,12,"Eine frei zugängliche, öffentliche Toilettenanlage befindet sich am Rathaus oberhalb des Marktplatzes.",Marktplatzes,Non-MRW,Non-MRW
W_122,1,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",Painted,Non-MRW,Non-MRW
W_122,2,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",Post,MWE,MWE
W_122,3,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",ein,Non-MRW,Non-MRW
W_122,4,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",Vorort,Non-MRW,Non-MRW
W_122,5,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",von,Non-MRW,Non-MRW
W_122,6,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",Corning,Non-MRW,Non-MRW
W_122,7,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",besitzt,MRW,indirect
W_122,8,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",ein,Non-MRW,Non-MRW
W_122,9,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",niedliches,Non-MRW,Non-MRW
W_122,10,"Painted Post, ein Vorort von Corning, besitzt ein niedliches Geschichtsmuseum.",Geschichtsmuseum,Non-MRW,Non-MRW
W_407,1,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",Im,MRW,indirect
W_407,2,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",Park,Non-MRW,Non-MRW
W_407,3,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",befinden,Non-MRW,Non-MRW
W_407,4,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",sich,MWE,MWE
W_407,5,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",eine,Non-MRW,Non-MRW
W_407,6,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",Orangerie,Non-MRW,Non-MRW
W_407,7,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",ein,Non-MRW,Non-MRW
W_407,8,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",Lusthäuschen,Non-MRW,Non-MRW
W_407,9,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",und,Non-MRW,Non-MRW
W_407,10,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",andere,Non-MRW,Non-MRW
W_407,11,"Im Park befinden sich eine Orangerie, ein Lusthäuschen und andere Bauten.",Bauten,Non-MRW,Non-MRW
W_100,1,Der Park verläuft L-förmig um den Festungshügel.,Der,Non-MRW,Non-MRW
W_100,2,Der Park verläuft L-förmig um den Festungshügel.,Park,Non-MRW,Non-MRW
W_100,3,Der Park verläuft L-förmig um den Festungshügel.,verläuft,Non-MRW,Non-MRW
W_100,4,Der Park verläuft L-förmig um den Festungshügel.,L-förmig,Non-MRW,Non-MRW
W_100,5,Der Park verläuft L-förmig um den Festungshügel.,um,Non-MRW,Non-MRW
W_100,6,Der Park verläuft L-förmig um den Festungshügel.,den,Non-MRW,Non-MRW
W_100,7,Der Park verläuft L-förmig um den Festungshügel.,Festungshügel,Non-MRW,Non-MRW
W_422,1,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Über,MRW,indirect
W_422,2,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,der,Non-MRW,Non-MRW
W_422,3,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Stadt,Non-MRW,Non-MRW
W_422,4,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,die,Non-MRW,Non-MRW
W_422,5,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,imposante,Non-MRW,Non-MRW
W_422,6,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Ruine,Non-MRW,Non-MRW
W_422,7,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,der,Non-MRW,Non-MRW
W_422,8,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Burg,Non-MRW,Non-MRW
W_422,9,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Kohren,Non-MRW,Non-MRW
W_422,10,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,aus,MRW,indirect
W_422,11,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,dem,Non-MRW,Non-MRW
W_422,12,Über der Stadt die imposante Ruine der Burg Kohren aus dem Hochmittelalter.,Hochmittelalter,Non-MRW,Non-MRW
W_163,1,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Baggersee,Non-MRW,Non-MRW
W_163,2,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Schweinfurt,Non-MRW,Non-MRW
W_163,3,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",am,Non-MRW,Non-MRW
W_163,4,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Schwebheimer,Non-MRW,Non-MRW
W_163,5,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Wald,MWE,MWE
W_163,6,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Rasenstrand,Non-MRW,Non-MRW
W_163,7,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Kilometer,Non-MRW,Non-MRW
W_163,8,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",lang,Non-MRW,Non-MRW
W_163,9,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Sandstrand,Non-MRW,Non-MRW
W_163,10,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",mit,Non-MRW,Non-MRW
W_163,11,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",großen,Non-MRW,Non-MRW
W_163,12,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Kinderspielplatz,Non-MRW,Non-MRW
W_163,13,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",auf,Non-MRW,Non-MRW
W_163,14,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",einer,Non-MRW,Non-MRW
W_163,15,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Halbinsel,Non-MRW,Non-MRW
W_163,16,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Insel,Non-MRW,Non-MRW
W_163,17,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",nur,Non-MRW,Non-MRW
W_163,18,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",für,Non-MRW,Non-MRW
W_163,19,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Schwimmer,Non-MRW,Non-MRW
W_163,20,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",erreichbar,Non-MRW,Non-MRW
W_163,21,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Wasserwachtstation,Non-MRW,Non-MRW
W_163,22,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Beachcaf,Non-MRW,Non-MRW
W_163,23,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Beachvolleyball,Non-MRW,Non-MRW
W_163,24,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Tischtennis,Non-MRW,Non-MRW
W_163,25,"Baggersee Schweinfurt (am Schwebheimer Wald): Rasenstrand, 1 Kilometer lang, Sandstrand mit großen Kinderspielplatz auf einer Halbinsel, Insel, nur für Schwimmer erreichbar, Wasserwachtstation, Beachcafé, Beachvolleyball, Tischtennis, Grillplätze im Schatten, im Kiefernwald, Hochseilgarten (siehe Klettern), Ausreichend kostenfreie Parkplätze aus Richtung Innenstadt/Hafen-West, aber sehr staubig!",Grillplätze,Non-MRW,Non-MRW
